name,중량,칼로리,탄수화물,당류,지방,단백질,나트륨,source,basis
헤이즐넛스프레드,100.0,565.0,54.2,53.7,35.5,6.1,0.0,전국통합,100g
헤이즐넛시럽,100.0,273.0,68.08,65.17,0.06,0.03,24.0,전국통합,100g
헤이즐넛아이스밀크컵,100.0,152.0,20.45,15.45,6.73,2.27,18.0,전국통합,100g
헤이즐넛오일,100.0,828.0,0.0,0.0,92.0,0.0,0.0,전국통합,100g
헤이즐넛오일 (00091)(5000ml),100.0,828.0,0.0,0.0,92.0,0.0,0.0,전국통합,100g
헤이즐넛월드콘,100.0,159.0,20.63,13.13,7.5,2.5,34.0,전국통합,100g
헤이즐넛초코 넛츠양갱,100.0,322.0,59.32,42.71,7.56,4.15,107.0,전국통합,100g
헤이즐넛초코 라운드,100.0,408.0,26.03,18.23,31.24,4.28,58.0,전국통합,100g
헤이즐넛초코볼,100.0,607.0,45.7,36.17,42.78,9.67,41.0,전국통합,100g
헤이즐넛초코스프레드,100.0,515.0,9.4,6.6,41.0,8.6,40.0,전국통합,100g
헤이즐넛초코주르륵케이크,100.0,426.0,43.61,13.19,25.97,4.37,113.0,전국통합,100g
헤이즐넛다쿠와즈C,100.0,470.0,40.0,33.0,30.0,10.0,113.0,전국통합,100g
헤이즐넛다크초코쿠키,100.0,513.0,45.0,3.0,30.0,9.0,512.0,전국통합,100g
헤이즐넛다크초콜릿,100.0,527.0,36.0,32.0,37.0,8.0,60.0,전국통합,100g
헤이즐넛독도초코케이크,100.0,471.0,37.14,31.43,34.29,5.71,220.0,전국통합,100g
헤이즐넛두바이 쫀득빵,100.0,207.0,22.22,6.67,11.11,4.45,111.0,전국통합,100g
헤이즐넛두바이 쫀득빵(냉장),100.0,207.0,22.22,6.67,11.11,4.45,111.0,전국통합,100g
헤이즐넛두바이 쫀득쿠키(냉장),100.0,264.0,24.0,8.0,17.0,5.0,42.0,전국통합,100g
헤이즐넛디핑&브레드스틱,100.0,471.0,63.46,36.54,21.15,7.69,250.0,전국통합,100g
헤이즐넛라떼아이스,100.0,77.0,15.38,15.38,1.23,1.54,77.0,전국통합,100g
헤이즐넛로쉐케이크,100.0,450.0,41.16,21.03,29.38,5.2,72.0,전국통합,100g
헤이즐넛마카다미아양갱,100.0,344.0,67.14,35.72,7.14,2.86,57.0,전국통합,100g
헤이즐넛마카롱,100.0,435.0,50.0,43.0,23.3,6.7,47.0,전국통합,100g
헤이즐넛맛 초콜릿크림,100.0,496.0,70.0,66.0,22.3,4.0,200.0,전국통합,100g
헤이즐넛머랭쿠키,100.0,563.0,52.17,42.54,34.26,11.56,40.0,전국통합,100g
헤이즐넛머핀,100.0,386.0,51.43,22.86,17.14,8.57,186.0,전국통합,100g
헤이즐넛모카르뱅쿠키 냉동생지,100.0,437.0,59.0,32.0,20.0,6.0,157.0,전국통합,100g
헤이즐넛바,100.0,506.0,48.57,48.57,31.43,5.71,14.0,전국통합,100g
헤이즐넛봉봉,100.0,589.0,46.0,35.0,41.0,9.0,55.0,전국통합,100g
헤이즐넛봉봉초콜릿,100.0,544.0,61.13,40.13,30.31,6.56,13.0,전국통합,100g
헤이즐넛브레드,100.0,350.0,47.34,18.29,13.43,10.03,126.0,전국통합,100g
헤이루 연유팥빙수,100.0,98.0,21.07,14.64,0.93,1.43,32.0,전국통합,100g
헤이즐넛 프렌디보글리아 (121018),100.0,505.0,12.4,7.6,47.0,8.2,48.0,전국통합,100g
헤이즐넛 피낭시에,100.0,486.0,54.76,33.33,28.57,7.14,126.0,전국통합,100g
헤이즐넛 피스타치오 코코넛 터키쉬딜라이트 (125g),100.0,404.0,80.7,75.0,7.3,3.6,0.0,전국통합,100g
헤이즐넛 필링,100.0,535.0,47.0,45.0,35.0,8.1,52.0,전국통합,100g
헤이즐넛 필링 다크 초콜릿 (401835),100.0,545.0,50.0,47.0,36.0,5.3,20.0,전국통합,100g
헤이즐넛 필링 다크 초콜릿 (407281),100.0,545.0,50.0,47.0,36.0,5.33,20.0,전국통합,100g
헤이즐넛 필링 밀크 초콜릿 (401590),100.0,535.0,47.0,45.0,35.0,8.1,52.0,전국통합,100g
헤이즐넛 필링 밀크 초콜릿 (407112),100.0,551.0,51.0,49.0,35.0,8.0,76.0,전국통합,100g
헤이즐넛 필링 하트 밀크 초콜릿 (402520),100.0,551.0,51.02,48.89,35.02,8.0,76.0,전국통합,100g
헤이즐넛 휘낭시에 반죽,100.0,528.0,41.7,35.6,37.2,6.5,98.0,전국통합,100g
헤이즐넛&디핑 브레드스틱,100.0,475.0,70.0,22.5,17.5,7.25,100.0,전국통합,100g
헤이즐넛&코코아 스프레드,100.0,551.0,43.9,6.6,36.1,12.6,68.0,전국통합,100g
헤이즐넛and코코아 스프레드,100.0,541.0,41.2,8.4,35.1,15.0,80.0,전국통합,100g
헤이즐넛과 다크초콜릿 스프레드 (헤이즐넛 48  초콜릿 25),100.0,620.0,28.0,25.0,51.0,11.0,0.0,전국통합,100g
헤이루 연유초코빙수,100.0,87.0,17.5,13.21,1.43,1.07,36.0,전국통합,100g
헤이즐넛 크로아상,100.0,315.0,36.0,13.6,16.32,6.0,300.0,전국통합,100g
헤이즐넛 크림 머핀,100.0,386.0,51.43,22.86,17.14,8.57,186.0,전국통합,100g
헤이즐넛 크림 웨이퍼 롤,100.0,502.0,71.0,36.0,22.0,5.0,120.0,전국통합,100g
헤이즐넛 크림 위드 코코아,100.0,550.0,53.5,20.69,32.2,2.9,160.0,전국통합,100g
헤이즐넛 크림 위드 코코아 앤드 밀키 크림,100.0,543.0,53.4,20.69,30.3,2.5,0.0,전국통합,100g
헤이즐넛 크림 초콜릿,100.0,524.0,52.0,50.0,32.0,7.0,60.0,전국통합,100g
헤이즐넛 터키쉬딜라이트 (125g),100.0,407.0,80.7,75.0,7.3,3.6,0.0,전국통합,100g
헤이즐넛 튀일,100.0,570.0,51.48,33.58,35.92,10.22,97.0,전국통합,100g
헤이즐넛 트러플모양 초콜릿,100.0,541.0,32.0,29.0,43.0,6.6,120.0,전국통합,100g
헤이즐넛 티라미수,100.0,264.0,30.0,18.18,14.55,3.64,73.0,전국통합,100g
헤이즐넛 파운드,100.0,407.0,51.62,24.13,20.1,4.91,140.0,전국통합,100g
헤이즐넛 페이스트,100.0,690.0,8.0,1.0,66.0,16.0,0.0,전국통합,100g
헤이즐넛 페이스트 다크 로스티드,100.0,660.0,6.1,4.1,64.0,15.0,0.0,전국통합,100g
헤이즐넛 프랄린,100.0,596.0,50.0,47.0,41.0,6.7,36.0,전국통합,100g
헤이즐넛 프랄린 - 2258,100.0,558.0,45.0,43.0,38.0,9.1,0.0,전국통합,100g
헤이즐넛 프랄린 스피어,100.0,516.0,65.84,61.67,26.25,4.17,0.0,전국통합,100g
헤이즐넛 프랄린 위드 카카오빈 스플린트,100.0,561.0,39.0,35.0,41.0,9.0,48.0,전국통합,100g
헤이즐넛 프랄린 타블렛 밀크 (PFC05361.01),100.0,561.0,31.0,29.0,45.0,8.0,20.0,전국통합,100g
헤이루 떡볶이 오리지널맛,100.0,137.0,30.83,2.5,0.67,2.5,457.0,전국통합,100g
헤이즐넛 초콜릿 젤라또,100.0,146.0,20.0,17.0,6.0,3.0,45.0,전국통합,100g
헤이즐넛 초콜릿 틴,100.0,632.0,38.64,32.72,48.75,9.71,2.0,전국통합,100g
헤이즐넛 초콜릿 프랄린볼,100.0,584.0,70.0,65.0,32.0,4.0,100.0,전국통합,100g
헤이즐넛 초콜릿바향 시럽,100.0,330.0,81.0,81.0,0.5,0.5,10.0,전국통합,100g
헤이즐넛 카다이프 스프레드,100.0,523.0,54.3,37.0,30.55,10.0,80.0,전국통합,100g
헤이즐넛 카다이프 쫀득마카롱,100.0,482.0,61.77,35.29,23.53,5.88,44.0,전국통합,100g
헤이즐넛 카다이프 타르트,100.0,469.0,41.94,11.29,30.65,6.45,161.0,전국통합,100g
헤이즐넛 카라멜 파운드 케이크,100.0,485.0,45.0,29.0,31.0,6.0,95.0,전국통합,100g
헤이즐넛 카카오 스프레드,100.0,522.0,52.0,48.0,31.0,8.8,0.0,전국통합,100g
헤이즐넛 카카오 트러플,100.0,585.0,41.0,39.0,45.0,4.0,75.0,전국통합,100g
헤이즐넛 커피 쿠키,100.0,517.0,60.27,34.09,27.63,6.7,197.0,전국통합,100g
헤이즐넛 케이크,100.0,461.0,28.0,26.0,33.0,13.0,204.0,전국통합,100g
헤이즐넛 코코아 스프레드 크림,100.0,1535.0,162.0,147.0,87.0,26.0,120.0,전국통합,100g
헤이즐넛 퀸아망,100.0,466.0,57.4,25.1,23.8,5.3,344.0,전국통합,100g
헤이즐넛 퀸아망(냉동),100.0,459.0,55.26,28.9,21.58,5.19,330.0,전국통합,100g
헤이즐넛 크런치 버터바,100.0,492.0,53.0,22.0,29.0,5.0,171.0,전국통합,100g
헤이즐넛 크런치 비스킷,100.0,440.0,68.0,40.1,14.7,8.8,212.0,전국통합,100g
헤이즐넛 웨이퍼 (176g),100.0,501.0,63.0,21.0,25.0,6.0,132.0,전국통합,100g
헤이즐넛 잔두야 다크,100.0,610.0,43.52,28.68,44.48,8.91,35.0,전국통합,100g
헤이즐넛 쫀득 초코볼,100.0,458.0,58.0,24.0,24.0,6.0,198.0,전국통합,100g
헤이즐넛 쫀득쿠키,100.0,570.0,64.0,32.0,32.0,8.0,240.0,전국통합,100g
헤이즐넛 초코,100.0,140.0,20.0,16.0,4.7,4.0,80.0,전국통합,100g
헤이즐넛 초코 스퀘어,100.0,336.0,31.43,23.57,21.43,5.0,54.0,전국통합,100g
헤이즐넛 초코 스프레드 (PL02002463997),100.0,555.0,59.0,58.0,34.0,3.3,0.0,전국통합,100g
헤이즐넛 초코 웨이퍼,100.0,580.0,54.0,39.0,38.0,5.0,130.0,전국통합,100g
헤이즐넛 초코 쿠키,100.0,459.0,45.7,24.9,27.4,7.5,215.0,전국통합,100g
헤이즐넛 초코 휘낭시에,100.0,477.0,42.86,31.43,30.0,8.0,294.0,전국통합,100g
헤이즐넛 초코소스,100.0,295.0,62.25,43.95,3.54,3.61,36.0,전국통합,100g
헤이즐넛 초코케이크,100.0,390.0,36.0,23.0,25.0,5.0,140.0,전국통합,100g
헤이즐넛 초콜렛,100.0,253.0,31.46,24.45,12.02,4.77,61.0,전국통합,100g
헤이즐넛 초콜릿 브루키(77026),100.0,551.0,53.0,39.0,35.0,6.0,15.0,전국통합,100g
헤이즐넛 초콜릿 비스킷,100.0,524.0,63.7,20.0,27.2,6.1,197.0,전국통합,100g
헤이즐넛 사브레 쿠키,100.0,523.0,53.85,38.46,30.77,7.69,200.0,전국통합,100g
헤이즐넛 소시송,100.0,428.0,0.38,0.01,31.62,35.1,1272.0,전국통합,100g
헤이즐넛 시럽 1.32kg,100.0,350.0,87.1,87.1,0.0,0.0,0.0,전국통합,100g
헤이즐넛 시럽(250ml),100.0,316.0,79.0,78.0,0.0,0.0,2.0,전국통합,100g
헤이즐넛 아메리카노,100.0,20.0,4.8,4.0,0.0,0.0,14.0,전국통합,100g
헤이즐넛 아몬드 고메 브리오슈,100.0,340.0,44.0,7.9,14.0,9.0,460.0,전국통합,100g
헤이즐넛 아몬드 크런치,100.0,295.0,50.0,8.0,5.0,12.0,200.0,전국통합,100g
헤이즐넛 오일 / 200,100.0,900.0,0.0,0.0,100.0,0.0,0.0,전국통합,100g
헤이즐넛 오일 200,100.0,900.0,0.0,0.0,100.0,0.0,0.0,전국통합,100g
헤이즐넛 오트 쿠키 F,100.0,482.0,62.1,32.36,23.79,4.94,242.0,전국통합,100g
헤이즐넛 월병,100.0,350.0,58.1,0.0,18.8,8.8,26.0,전국통합,100g
헤이즐넛 웨이퍼,100.0,515.0,63.85,20.77,26.15,6.15,92.0,전국통합,100g
헤이즐넛 웨이퍼 (125g),100.0,501.0,63.0,21.0,25.0,6.0,132.0,전국통합,100g
헤이즐넛 두바이 도넛,100.0,485.0,47.33,16.17,28.75,9.21,228.0,전국통합,100g
헤이즐넛 두바이쫀득쿠키,100.0,508.0,46.15,15.39,32.69,9.62,81.0,전국통합,100g
헤이즐넛 두부전병,100.0,567.0,50.0,16.67,33.33,11.11,167.0,전국통합,100g
헤이즐넛 디핑 and 브레드스틱,100.0,514.0,64.55,45.45,26.36,4.55,418.0,전국통합,100g
헤이즐넛 딜라이트(오리지널),100.0,390.0,21.11,1.11,30.0,8.89,98.0,전국통합,100g
헤이즐넛 딜라이트(초콜릿),100.0,394.0,22.22,1.11,30.0,8.89,94.0,전국통합,100g
헤이즐넛 딜라이트(커피),100.0,394.0,22.22,2.22,30.0,8.89,94.0,전국통합,100g
헤이즐넛 딸기잼,100.0,275.0,67.0,50.0,0.4,0.9,12.0,전국통합,100g
헤이즐넛 밀크,100.0,584.0,37.0,36.0,44.0,10.0,48.0,전국통합,100g
헤이즐넛 밀크 초콜릿,100.0,592.0,48.6,41.5,40.2,9.0,124.0,전국통합,100g
헤이즐넛 밀크초콜릿 바(13734399),100.0,525.0,52.0,51.0,32.0,6.9,64.0,전국통합,100g
헤이즐넛 바통 휘낭시에,100.0,314.0,31.66,30.8,18.73,4.82,49.0,전국통합,100g
헤이즐넛 버터쿠키,100.0,579.0,56.67,14.39,36.92,5.11,170.0,전국통합,100g
헤이즐넛 보리오쉬,100.0,402.0,50.52,18.47,18.01,9.4,248.0,전국통합,100g
헤이즐넛 볼 초콜릿 모카,100.0,590.0,49.51,38.32,40.05,7.82,55.0,전국통합,100g
헤이즐넛 볼 초콜릿 밀크,100.0,571.0,50.63,2.1,36.49,10.11,37.0,전국통합,100g
헤이즐넛 브라우니,100.0,462.0,46.0,35.0,30.0,6.0,93.0,전국통합,100g
헤이즐넛 비스킷,100.0,494.0,62.39,33.91,24.11,6.81,135.0,전국통합,100g
헤이즐넛 빨미까레,100.0,470.0,33.0,18.0,35.0,5.0,370.0,전국통합,100g
헤이씨리 초코,100.0,300.0,45.0,0.0,3.0,38.0,444.0,전국통합,100g
헤이씨리 츄러스,100.0,343.0,46.0,0.4,5.0,43.0,485.0,전국통합,100g
헤이와,100.0,88.0,15.8,0.0,0.0,6.3,4200.0,전국통합,100g
헤이와 로제 떡볶이,100.0,193.0,39.66,6.0,2.67,3.33,427.0,전국통합,100g
헤이와 매운맛 떡볶이,100.0,200.0,44.66,9.67,1.0,3.67,543.0,전국통합,100g
헤이와 치즈핫도그(Heiwa cheese corn dog),100.0,300.0,36.25,8.75,12.5,11.25,613.0,전국통합,100g
헤이와 포테이토치즈핫도그(Heiwa potato cheese corn dog),100.0,302.0,35.56,5.56,13.33,11.11,633.0,전국통합,100g
헤이와라멘,100.0,168.0,33.6,0.0,1.8,5.3,211.0,전국통합,100g
헤이젤리복숭아,100.0,48.0,14.0,7.5,0.0,0.0,28.0,전국통합,100g
헤이즈 벨리 콜드 농축액,100.0,19.0,3.2,0.0,0.12,1.15,1.0,전국통합,100g
헤이즈마 월병,100.0,443.0,60.5,30.0,19.5,6.3,16.0,전국통합,100g
헤이즈브릭1,100.0,533.0,40.67,22.0,36.67,10.33,160.0,전국통합,100g
헤이즈브릭2,100.0,533.0,40.67,22.0,36.67,10.33,160.0,전국통합,100g
헤이즐 레알,100.0,305.0,74.0,67.0,0.8,1.0,70.0,전국통합,100g
헤이즐넛,100.0,700.0,5.0,3.0,67.0,15.0,0.0,전국통합,100g
헤이즐넛 까눌레 (77002),100.0,554.0,54.0,46.0,34.0,8.0,105.0,전국통합,100g
헤이즐넛 누가 (486743),100.0,502.0,52.0,46.0,29.0,8.2,39.0,전국통합,100g
헤이밀 잡채 송송 비건만두,100.0,156.0,18.81,3.33,6.67,8.1,574.0,전국통합,100g
헤이밀 찐만두,100.0,201.0,22.9,1.32,8.76,7.67,327.0,전국통합,100g
헤이밀 채소 만두,100.0,146.0,26.19,2.38,3.57,4.76,411.0,전국통합,100g
헤이밀 청양고추 만두,100.0,161.0,26.19,3.57,5.36,4.76,405.0,전국통합,100g
헤이밀 청양고추 송송 만두,100.0,199.0,27.99,0.19,6.1,8.06,565.0,전국통합,100g
헤이밀 청양고추 송송 비건만두,100.0,119.0,19.52,1.91,3.57,6.19,383.0,전국통합,100g
헤이밀 청양찐만두,100.0,192.0,18.86,0.36,9.67,7.42,309.0,전국통합,100g
헤이밀 홍콩식 샤오롱바오,100.0,181.0,19.58,0.24,7.18,9.48,357.0,전국통합,100g
헤이바디 치팅다운 단백브리또 콤비네이션,100.0,235.0,23.6,2.79,10.23,12.05,489.0,전국통합,100g
헤이바디 치팅다운 단백핫도그 모짜렐라,100.0,304.0,29.99,5.78,14.43,13.68,506.0,전국통합,100g
헤이바디 치팅다운 단백핫도그 오리지널,100.0,308.0,26.43,5.9,15.88,14.83,540.0,전국통합,100g
헤이배도라지즙,100.0,57.0,14.0,6.0,0.0,0.0,0.0,전국통합,100g
헤이사과즙,100.0,59.0,13.0,12.0,0.0,0.0,6.0,전국통합,100g
헤이송구아바쥬스음료,100.0,41.0,10.31,10.19,0.0,0.0,12.0,전국통합,100g
헤이송싸스 (330ml),100.0,42.0,10.61,10.0,0.0,0.0,1.0,전국통합,100g
헤이스굿노니쥬스,100.0,23.0,5.0,3.0,0.0,0.0,14.0,전국통합,100g
헤이씨리 바나나,100.0,300.0,41.0,0.0,3.8,41.0,554.0,전국통합,100g
헤이씨리 오리지널,100.0,293.0,41.0,0.0,3.7,40.0,537.0,전국통합,100g
헤이씨리 옥수수,100.0,338.0,47.0,0.4,4.0,42.0,548.0,전국통합,100g
헤이루 육즙가득핫바,100.0,444.0,7.5,3.75,37.5,18.75,1225.0,전국통합,100g
헤이루고르곤졸라피자,100.0,324.0,27.03,4.73,17.57,14.19,480.0,전국통합,100g
헤이루콰트로치즈피자,100.0,290.0,26.21,3.45,14.48,13.79,497.0,전국통합,100g
헤이리스트 클리어 식물성 콜라겐,100.0,154.0,22.5,11.43,0.0,16.07,43.0,전국통합,100g
헤이멜로,100.0,537.0,58.57,44.29,31.43,7.14,37.0,전국통합,100g
헤이미스터브라운달지않고담백한맛,100.0,28.0,3.68,0.68,1.21,0.58,74.0,전국통합,100g
헤이미스터브라운달콤하고고소한맛,100.0,38.0,6.32,3.16,1.21,0.58,74.0,전국통합,100g
헤이밀 갈비 송송 만두,100.0,233.0,26.0,3.71,10.0,9.71,394.0,전국통합,100g
헤이밀 갈비찐만두,100.0,238.0,19.45,2.32,13.12,10.56,291.0,전국통합,100g
헤이밀 고기 송송 만두,100.0,218.0,26.44,1.79,9.03,7.76,383.0,전국통합,100g
헤이밀 고기 송송 왕만두,100.0,187.0,18.02,1.24,8.59,9.39,487.0,전국통합,100g
헤이밀 고기만두,100.0,206.0,29.14,2.57,6.86,6.86,386.0,전국통합,100g
헤이밀 고기왕만두,100.0,177.0,20.0,2.0,7.71,7.14,346.0,전국통합,100g
헤이밀 김치 만두,100.0,164.0,26.78,2.38,5.95,3.57,375.0,전국통합,100g
헤이밀 김치 송송 만두,100.0,158.0,17.68,0.53,5.95,8.5,479.0,전국통합,100g
헤이밀 나트륨을 줄인 버섯 송송 비건 만두,100.0,152.0,22.07,3.24,4.07,6.89,293.0,전국통합,100g
헤이밀 버섯 만두,100.0,140.0,27.38,1.19,2.92,4.17,411.0,전국통합,100g
헤이밀 새우 부추 송송 만두,100.0,219.0,24.29,0.19,9.71,8.29,451.0,전국통합,100g
헤이밀 왕만두,100.0,182.0,23.57,0.71,6.43,6.43,314.0,전국통합,100g
헤이밀 잡채 만두,100.0,167.0,30.36,3.57,4.76,2.98,411.0,전국통합,100g
허쉬 초코 앤 쿠키 콘,100.0,203.0,31.33,19.33,7.33,2.67,57.0,전국통합,100g
헤요,100.0,450.0,65.0,30.0,19.0,10.0,150.0,전국통합,100g
헤요 맥스,100.0,515.0,63.33,36.67,26.67,5.33,117.0,전국통합,100g
헤이 레몬 100 유기농 레몬즙,100.0,100.0,25.0,10.0,0.0,0.0,0.0,전국통합,100g
헤이 배당근주스,100.0,43.0,10.0,8.0,0.0,0.0,0.0,전국통합,100g
헤이 콜드브루 리틀스윗,100.0,19.0,4.35,3.45,0.04,0.22,2.0,전국통합,100g
헤이 콜드브루 블랙,100.0,5.0,0.83,0.0,0.04,0.25,2.0,전국통합,100g
헤이 그로우,100.0,379.0,89.2,9.51,0.58,4.15,33.0,전국통합,100g
헤이 리커버,100.0,89.0,93.4,0.0,0.9,4.0,17.0,전국통합,100g
헤이 부스트,100.0,232.0,56.8,14.71,0.04,1.08,86.0,전국통합,100g
헤이N 100 유기농 엑스트라버진 올리브오일,100.0,874.0,3.9,0.0,95.03,0.89,3.0,전국통합,100g
헤이N 100 유기농 컬리케일 스틱,100.0,350.0,100.0,0.0,0.0,0.0,150.0,전국통합,100g
헤이N 100 유기농 푸룬즙,100.0,76.0,18.02,13.84,0.23,0.56,8.0,전국통합,100g
헤이N 굿모닝 진저샷 스틱,100.0,71.0,16.11,13.85,0.14,1.24,43.0,전국통합,100g
헤이김곱창김,100.0,625.0,25.0,7.5,50.0,25.0,1250.0,전국통합,100g
헤이김닭박스,100.0,215.0,27.0,4.0,8.0,9.0,560.0,전국통합,100g
헤이김돈박스,100.0,220.0,24.0,0.7,10.0,8.0,360.0,전국통합,100g
헤이김불박스,100.0,210.0,20.0,2.0,10.0,10.0,310.0,전국통합,100g
헤이김샌박스,100.0,190.0,26.0,3.0,7.0,6.0,280.0,전국통합,100g
헤이델리한식도시락,100.0,174.0,25.79,4.62,5.6,4.87,290.0,전국통합,100g
허쉬 초코 앤 쿠키 미니컵,100.0,180.0,22.0,17.0,9.0,3.0,60.0,전국통합,100g
헤븐리초코카라멜,100.0,466.0,73.0,73.0,18.0,3.0,227.0,전국통합,100g
헤븐리피칸카라멜,100.0,418.0,73.0,73.0,14.0,0.0,500.0,전국통합,100g
헤븐온탑,100.0,3.0,0.0,0.0,0.3,0.07,8.0,전국통합,100g
헤비 참깨 드레싱,100.0,354.0,23.1,17.6,28.3,1.7,831.0,전국통합,100g
헤비로버 프로틴 그래놀라 초코맛,100.0,382.0,30.69,2.46,13.18,48.55,620.0,전국통합,100g
헤비스테이크 특제양념 LA꽃갈비,100.0,179.0,20.38,9.27,6.99,8.76,600.0,전국통합,100g
헤비어 블렌드,100.0,4.0,0.7,0.0,0.0,0.2,1.0,전국통합,100g
헤비타 리포좀 글루타치온 비타민C 더블엑스,100.0,384.0,92.47,19.09,1.12,1.06,16.0,전국통합,100g
헤세드 건망고 슬라이스,100.0,346.0,70.0,64.0,6.0,3.0,0.0,전국통합,100g
헤세드 유기농 캐슈넛,100.0,625.0,25.0,8.0,49.0,21.0,345.0,전국통합,100g
헤세드 캐슈넛,100.0,625.0,25.0,8.0,49.0,21.0,345.0,전국통합,100g
헤스큐민정,100.0,382.0,81.18,20.29,2.17,9.35,81.0,전국통합,100g
헤스티 단백질 쉐이크 오리지널,100.0,431.0,63.58,12.61,11.25,18.93,229.0,전국통합,100g
헤스티 단백질 쉐이크 초코맛,100.0,429.0,48.53,7.13,11.36,33.11,356.0,전국통합,100g
헤시온 쫄깃쫄깃 맛있게 매운 무교동 낙지 볶음,100.0,89.0,11.85,6.85,0.93,8.15,769.0,전국통합,100g
헤시온 쫄깃쫄깃 맛있게 매운 무교동 쭈꾸미 볶음,100.0,97.0,12.78,5.74,1.48,8.15,689.0,전국통합,100g
헤어제임,100.0,80.0,20.0,0.0,0.0,0.0,20.0,전국통합,100g
헤어진후에,100.0,367.0,62.0,3.2,0.4,28.9,66.0,전국통합,100g
헤리티지 체다,100.0,397.0,0.0,0.0,33.0,25.0,700.0,전국통합,100g
헤리티지 크림치즈,100.0,340.0,6.0,5.0,33.0,5.0,340.0,전국통합,100g
헤리티지 플레이크,100.0,394.0,77.6,12.53,3.73,12.53,425.0,전국통합,100g
헤리티지 플레이크 375g,100.0,360.0,76.0,13.0,4.0,12.0,430.0,전국통합,100g
헤리티지 플레이크 907g,100.0,388.0,76.0,13.0,4.0,12.0,430.0,전국통합,100g
헤베커피 과테말라,100.0,4.0,0.7,0.0,0.0,0.2,0.0,전국통합,100g
헤베커피 디카페인,100.0,16.0,3.4,0.0,0.0,0.4,0.0,전국통합,100g
헤베커피 스페셜 블렌드,100.0,3.0,0.2,0.0,0.2,0.0,0.0,전국통합,100g
헤베커피 인도네시아,100.0,4.0,0.7,0.0,0.0,0.2,0.0,전국통합,100g
헤베커피 케냐,100.0,4.0,0.7,0.0,0.0,0.2,0.0,전국통합,100g
헤브론김치,100.0,29.0,6.0,4.0,0.0,1.3,540.0,전국통합,100g
헤븐,100.0,4.0,1.0,0.0,0.0,0.0,0.0,전국통합,100g
헤븐리바닐라카라멜,100.0,460.0,77.0,77.0,16.0,2.0,478.0,전국통합,100g
헤븐리바이트 대추야자앤아몬드,100.0,408.0,59.0,35.0,18.0,7.0,28.0,전국통합,100g
헤븐리바이트 무화과앤브라질넛트,100.0,439.0,53.0,31.0,24.0,8.0,131.0,전국통합,100g
헤븐리버터카라멜,100.0,490.0,73.0,73.0,18.0,9.0,227.0,전국통합,100g
헤븐리사과맛카라멜,100.0,418.0,73.0,73.0,14.0,0.0,500.0,전국통합,100g
헤르스 베이크드 치즈컬,100.0,583.0,54.0,7.0,39.0,4.0,930.0,전국통합,100g
헤르스 케틀쿡 할라피뇨 플레이버 포테이토 칩,100.0,511.0,57.04,0.0,28.87,7.04,824.0,전국통합,100g
헤르스 할라피뇨 플레이버 치즈컬,100.0,551.0,53.53,7.06,35.88,3.53,1141.0,전국통합,100g
헤르스 핫앤허니 플레이버 치즈컬,100.0,565.0,57.06,10.59,35.88,3.53,965.0,전국통합,100g
헤르스 허니 치즈컬,100.0,568.0,57.0,11.0,36.0,4.0,960.0,전국통합,100g
헤르신-Herrsine,100.0,389.0,57.1,0.0,0.2,39.7,9.0,전국통합,100g
헤르코 바닐라 스폰지케이크 믹스,100.0,370.0,84.0,42.0,2.0,4.0,318.0,전국통합,100g
헤르코 스페퀼로스 크럼블,100.0,482.0,74.0,34.0,18.0,6.0,332.0,전국통합,100g
헤르코 초콜릿 다크 55퍼센트HFD001,100.0,565.0,57.7,43.2,34.3,6.2,2.0,전국통합,100g
